GeneSymbol	corr_miRNA143_mrna	corr_miRNA143_protein
LGALS1	0.368242790073776	0.0136320193181356
LGALS3BP	-0.0132126089872569	0.0496311200536553
LGALS3	-0.0909456740442656	-0.107668058556337
LGALS4	-0.268611670020121	-0.295139965972528
LGALS8	0.057645875251509	0.117762463049549
LGALS9B	0.0681086519114688	-0.0768798678949041
LGALS9	0.0547619047619048	-0.147066960660439
LGMN	0.100134138162307	-0.0860604542923649
LIG1	-0.201207243460765	-0.247582174700604
LIG3	-0.0205902079141516	-0.00177749457865536
LIG4	0.150670690811536	0.144145448193547
LIMA1	-0.172099262240107	-0.186973398509241
LIMS1	0.253118712273642	0.243915525792658
LIMS2	0.471529175050302	0.200645567143388
LIN7C	-0.132025486250838	-0.264823261713148
LIPA	0.274144869215292	-0.0138830747602616
LLGL2	-0.0332327297116029	-0.322832208725771
LMAN1	0.0640845070422535	-0.0112005365526492
LMAN2	0.091851106639839	0.073206515818433
LMCD1	0.426022803487592	0.334045960349461
LMF2	0.00100603621730382	0.288164103905929
LMNA	0.00653923541247485	0.240188523340157
LMNB1	-0.135077129443327	0.0271133579904165
LMNB2	-0.176291079812207	0.0514437104149234
LMO7	0.133668678739101	0.098895018374371
LMOD1	0.519885982562039	0.206109344945251
LNPEP	0.0157276995305164	0.0484434868742367
LOC649330	-0.138866532528504	-0.149297026304931
LONP1	-0.118209255533199	0.0697362464257391
LPA	-0.3409095920522	0.251916533341885
LPCAT1	-0.0906103286384976	0.0622945873022443
LPCAT2	-0.105566733735748	-0.0560572144027882
LPCAT3	0.0195171026156942	-0.196937345591051
LPP	-0.0347753185781355	0.0877438610347824
LRBA	-0.139470154258887	-0.208636893341448
LRG1	-0.200503018108652	-0.09772526305012
LRP1	0.129376257545272	0.310297705390729
LRPAP1	0.161938296445339	0.0733163408797853
LRPPRC	-0.221562709590879	-0.138401168754488
LRRC16A	-0.238262910798122	-0.239060261173442
LRRC1	-0.107209926224011	-0.0889716116959855
LRRC40	0.0257209926224011	0.122006841779577
LRRC47	-0.157679409792086	-0.114640710315694
LRRC57	-0.198390342052314	-0.0745402483077413
LRRC59	0.000435949027498323	-0.10307186698844
LRRFIP1	0.0276659959758551	0.124839617213937
LRRK1	-0.113581488933602	-0.027788383112853
LSM14A	0.0911468812877263	0.0493558434594228
LSM14B	-0.062709590878605	-0.136680779628187
LSM2	0.105868544600939	-0.144134607892204
LSM3	0.0268611670020121	-0.139123389970005
LSM4	-0.0851106639839034	-0.0580295665456027
LSM5	0.071663313212609	-0.188392814400459
LSP1	0.328839704896043	-0.071989353910818
LSR	-0.00613682092555332	-0.189023941556699
LSS	-0.01841046277666	0.0431059809538921
LTA4H	-0.0843058350100603	-0.0548298931984051
LTBP1	0.291683433936955	0.18510941626227
LTBP2	0.458920187793427	0.249423277481369
LTBP4	0.0268276324614353	0.156927513897209
LTF	0.163514419852448	0.0977396962218345
LUC7L2	-0.066934942991281	0.163568835619365
LUC7L3	-0.0929242119382964	0.031962704875771
LUC7L	-0.227129443326626	0.379304330412016
LUM	0.405835010060362	0.225089497627305
LXN	0.00127431254191818	0.104734516793521
LY75	0.0855801475519785	-0.0258525132413773
LYAR	0.0426224010731053	-0.0477718199682337
LYN	-0.0330315224681422	-0.0599937960600901
LYPLA1	0.0403085177733065	-0.105720298163003
LYPLA2	-0.0418846411804158	0.0780368386440313
LYPLAL1	0.123809523809524	-0.137937398273739
LYZ	-0.112139503688799	0.0273476471140321
LZIC	0.108651911468813	-0.0623421733614763
LZTFL1	-0.1018779342723	0.0138871423466487
M6PR	0.298893360160966	0.116037065985222
MACF1	-0.124748490945674	0.181693187369394
MACROD1	-0.0870892018779343	-0.0133978352414382
MAGED2	0.173071763916834	0.13559493880079
MAGOHB	0.019047619047619	-0.0244485248576922
MAGOH	0.0218645204560697	0.136162792251712
MAGT1	0.252179745137492	-0.0375615196716259
MAK	-0.0918755767461708	0.0957635007056994
MAL2	-0.0487256874580818	0.0257090848148623
MAN1B1	-0.00321931589537223	-0.0158869676129667
MAN2A1	-0.0835010060362173	-0.216591909643251
MAN2B1	0.162273641851107	-0.237842856300797
MANF	-0.0597920858484239	-0.00449370378506806
MAOA	-0.254258886653253	-0.216888277835281
MAOB	0.0269953051643192	0.0344133635465498
MAP1B	0.322401073105298	0.033377036109803
MAP1S	-0.0718645204560697	0.25805748529182
MAP2K1	-0.00462776659959759	0.117256470270243
MAP2K2	-0.024748490945674	-0.0175054704650556
MAP2K3	0.136317907444668	0.148613300328379
MAP2K4	-0.0787391012743125	-0.0145986895411954
MAP3K11	-0.0583501006036217	0.0699881506474001
MAP3K4	-0.152146210596915	0.0192907675450973
MAP4	-0.0572099262240107	-0.0199530516431925
MAP7	-0.179745137491616	-0.226562576424235
MAPK13	-0.0284708249496982	-0.1291425984502
MAPK14	0.0906773977196512	0.104429185877745
MAPK1	0.0404426559356137	0.274298074272502
MAPK3	0.10690811535882	0.279764250213137
MAPK4	0.0675922582260565	0.08304525245136
MAPK8	0.122468142186452	-0.0182607821190159
MAPK9	-0.104158283031522	-0.0395214500825057
MAPKAPK2	0.157411133467471	0.0958361944042937
MAPRE1	0.120724346076459	0.133869885982562
MAPRE2	-0.00446009389671361	0.0013582399923235
MAPRE3	0.170523138832998	0.0973285320429308
MAPT	0.16044735452739	0.295511088757626
MARCH5	0.00972501676727029	0.170141771192135
MARCKSL1	-0.2060697518444	0.0939117776730445
MARCKS	0.0214621059691482	-0.0274147167574755
MARK2	-0.17541918175721	-0.0392536085240975
MARS2	-0.045439302481556	-0.0777579746283391
MARS	0.0601945003353454	-0.0352956957745085
MAT2A	-0.1341046277666	-0.201180474877756
MAT2B	0.187323943661972	-0.124235996625552
MATN2	-0.0711602951039571	0.0132389825792157
MATR3	0.0609657947686117	-0.216025421045618
MAVS	-0.0750503018108652	0.185048249092292
MBD2	0.0394030851777331	0.00372327055807193
MBNL1	0.0956405097250168	-0.134229876229929
MBOAT7	0.0299463447350771	0.163529501236293
MCAM	0.318443997317237	0.277926200676071
MCCC1	-0.16830985915493	0.0734257233395387
MCCC2	-0.157478202548625	-0.137089201877934
MCM2	-0.109792085848424	-0.0957594862556855
MCM3	-0.138564721663313	-0.164320626436245
MCM4	-0.166029510395708	-0.172672244696384
MCM5	-0.0673708920187793	-0.0743305555194281
MCM6	-0.135915492957746	-0.00813226244685825
MCM7	-0.0646881287726358	-0.0545611549411775
MCTS1	0.10271629778672	0.0956956253202015
MDC1	-0.310764587525151	-0.187469170658472
MDH1	0.0491616364855801	-0.027465249253513
MDH2	-0.00831656606304493	-0.0838273150820579
MDN1	-0.376894701542589	-0.227866393410635
ME1	-0.160261569416499	-0.186077697537492
ME2	0.12364185110664	-0.132455773082315
MECP2	0.0113011401743796	0.320297176289654
MECR	-0.15093896713615	0.111091364045999
MED1	-0.170020120724346	-0.1667114818846
MEP1A	-0.0712944332662642	-0.167666755146019
MESDC2	-0.0991281019450033	-0.103781766163774
METAP1	-0.0481556002682763	0.11663899942655
METAP2	-0.0431254191817572	-0.195395070263048
METTL1	-0.16851106639839	-0.0991766474208949
METTL7A	-0.154828973843058	-0.168898129601254
METTL7B	-0.144600938967136	0.116310283748866
MFAP2	0.401408450704225	0.341240724367343
MFAP4	0.546042924211938	-0.0605535524134666
MFAP5	0.465459423205902	0.205018415470766
MFGE8	0.47645875251509	0.387338926357218
MFI2	-0.239839034205231	0.188755075622987
MFN1	0.0417169684775319	0.0804941432103855
MFSD10	-0.0827967806841046	0.178764302381732
MGLL	0.0366867873910127	0.0133215914962218
MGMT	-0.0415157612340711	-0.136832299943382
MGST1	0.015627095908786	0.0974570943970452
MGST2	-0.0367538564721663	-0.133207012713374
MGST3	-0.0589201877934272	-0.0140176730011825
MIA3	-0.145875251509054	0.0437469084706226
MICAL1	-0.080784708249497	-0.0929468124187371
MIF	-0.0033869885982562	-0.133367985987132
MINPP1	0.12028839704896	-0.128036357924334
MIPEP	0.0888665325285043	-0.0799812203536368
MKI67IP	0.119047619047619	-0.1794536761495
MKI67	-0.293561368209255	-0.296875550647447
MLEC	-0.302917505030181	-0.145676486883102
MLL2	-0.183232729711603	-0.2154565981155
MLL4	-0.125653923541247	-0.00625539118676717
MLLT4	-0.0488262910798122	-0.0903275568920061
MMAA	0.0273306505700872	-0.117762358021884
MMGT1	0.134138162307176	0.103355451895261
MMP9	0.163480885311871	0.0374189430692212
MMS19	-0.0733400402414487	-0.0630638184062995
MNDA	0.298926894701543	-0.0209929743989001
MOGS	-0.0452380952380952	-0.195209470454193
MON2	-0.101609657947686	-0.0457374129631911
MOV10	-0.0448356807511737	-0.00901355053527299
MPDU1	-0.094131455399061	0.0410004446246538
MPG	0.136955063715627	-0.0133944798862074
MPHOSPH10	0.0367203219315895	0.0498396837182798
MPI	-0.287994634473508	-0.154220404522121
MPO	0.392363999068466	0.0997501634976489
MPRIP	0.0738765928906774	0.122055367369062
MPST	-0.102816901408451	-0.0998004661519594
MRC1	0.327464788732394	0.0827343279152423
MRC2	0.445305164319249	0.340156445650006
MRE11A	0.0154594232059021	0.196448632633796
MRPL11	0.0629107981220657	-0.25103543134199
MRPL12	-0.13169014084507	-0.287158678402768
MRPL13	-0.0347753185781355	-0.175405355580586
MRPL14	0.0667337357478202	-0.0138515072575007
MRPL15	-0.0843393695506371	-0.181665744650265
MRPL16	-0.261099932930919	-0.114434296735068
MRPL17	0.0619047619047619	-0.221154343714858
MRPL18	-0.0458081824279007	0.299738406059675
MRPL19	-0.0257209926224011	-0.0420879655780105
MRPL1	-0.0963782696177062	-0.231160077636477
MRPL20	0.0563380281690141	-0.179819833416532
MRPL21	-0.140945674044266	0.0646200760542796
MRPL22	0.225754527162978	-0.0330172248556407
MRPL23	0.0180080482897384	-0.146289109439735
MRPL24	-0.0459087860496311	0.0294910153464337
MRPL28	0.00892018779342723	-0.188762375871876
MRPL2	-0.00781354795439302	-0.00546008480505339
MRPL37	-0.196076458752515	-0.0824334296575594
MRPL38	-0.0200201207243461	-0.211152940890833
MRPL39	0.067102615694165	-0.0149575337263796
MRPL3	-0.0486250838363514	-0.0222052651826792
MRPL40	0.0568745808182428	-0.244388361407993
MRPL41	0.0929577464788732	-0.140827597256727
MRPL43	0.146579476861167	-0.201554417524515
MRPL44	0.0448692152917505	-0.00942344291318126
MRPL46	-0.188162307176392	-0.272997882066885
MRPL47	-0.0619382964453387	-0.00458011501840757
MRPL49	0.0149228705566734	-0.211523628531485
MRPL4	-0.0474513749161636	0.00761304281801446
MRPL50	-0.117873910127431	-0.118254050872885
MRPL9	0.0735412474849094	-0.0042098556143483
MRPS14	0.211602951039571	-0.0154986759520928
MRPS15	0.140040241448692	0.0376467537184726
MRPS16	-0.121797451374916	-0.162020307726114
MRPS17	-0.0416163648558015	-0.17058178282616
MRPS18A	-0.0723004694835681	0.0292183847369236
MRPS18B	-0.196613011401744	-0.0719531828032114
MRPS22	-0.0279007377598927	-0.0714315657722575
MRPS23	0.204124748490946	-0.182083420826513
MRPS25	-0.456740442655936	-0.149306820401776
MRPS27	-0.0822602280348759	-0.151333495687084
MRPS28	0.0304828973843058	-0.132404324103192
MRPS2	-0.134708249496982	-0.35520915900823
MRPS30	0.0389336016096579	-0.0745121149859048
MRPS31	0.063849765258216	-0.105535997260503
MRPS34	-0.012541918175721	-0.213808426094379
MRPS35	-0.159892689470154	-0.0843275512255231
MRPS36	-0.00197853789403085	-0.00949075239727248
MRPS5	-0.0598926894701543	-0.0518601365812571
MRPS6	0.237692823608317	0.0259349689170308
MRPS7	0.0427230046948357	-0.199719936296894
MRPS9	-0.0382629107981221	0.084033473479794
MRRF	-0.233065057008719	0.0158178598089229
MRTO4	-0.1158953722334	-0.266401236904599
MSH2	-0.155700871898055	-0.185804353033822
MSH6	-0.11673373574782	-0.13439093225311
MSI2	-0.0209926224010731	0.0632666237371045
MSN	0.498289738430583	0.130557628522951
MST4	0.0240107310529846	-0.163515790714924
MT1E	-0.0749496981891348	-0.0562023103971503
MT2A	0.0241784037558685	-0.0706979460109925
MTA1	-0.213816230717639	0.116723562112807
MTA2	-0.0986762129160509	-0.08454270314637
MTA3	-0.127162977867203	0.216586168919586
MTAP	-0.137491616364856	-0.223810786181295
MTCH1	0.0304828973843058	-0.0794158004970135
MTCH2	-0.119081153588196	-0.0454907484403216
MTDH	0.0800134138162307	-0.115527460831196
MTHFD1L	-0.143058350100604	-0.0791757140848925
MTHFD1	-0.185211267605634	-0.222265075287012
MTOR	0.0122736418511066	-0.100484648391723
MTPAP	-0.0882629107981221	0.046801206292362
MTTP	0.0607864511233563	0.0290033722598437
MTX1	-0.0992957746478873	0.020021631467822
MTX2	0.048692152917505	-0.078325172890655
MUC12	-0.0366867873910127	-0.0162688631058781
MUC13	0.106505700871898	0.122856879403699
MUC1	-0.161435278336687	-0.108803311100204
MUC2	-0.232930918846412	-0.185849981981565
MUC5B	-0.154527162977867	-0.159753017517642
MUT	0.0589872568745808	-0.193284426914745
MVD	-0.020690811535882	-0.261056239119092
MVK	-0.104057679409792	-0.164817894588647
MVP	0.077364185110664	-0.0264448675554516
MX1	0.0903085177733065	0.147066553675385
MX2	0.293192488262911	0.205702034665084
MXRA5	0.32719651240778	0.136594504795625
MYADM	0.221327967806841	0.348736010807486
MYBBP1A	-0.317169684775319	-0.245877312863376
MYCBP2	0.0328638497652582	0.109513688396368
MYD88	0.132159624413146	0.146293608684402
MYH10	0.254996646545942	0.284835121821131
MYH11	0.450033534540577	0.166033623918298
MYH13	0.0165622860977368	0.137728667502049
MYH14	-0.176492287055667	0.0364581591576441
MYH2	-0.0413353686326713	0.0670366706444109
MYH3	-0.0616873045570351	0.212452897537141
MYH7	-0.0869608237219804	0.147439552046421
MYH9	-0.0829644533869886	0.200751188741821
MYL12A	0.239268947015426	0.149619370284342
MYL3	0.238982318047789	0.210095658086341
MYL6B	0.117102615694165	0.177755793386116
MYL6	0.209926224010731	0.0965324122746785
MYL9	0.492655935613682	0.163519903509235
MYLK3	-0.105843243765339	-0.0211791931849742
MYLK	0.535613682092555	0.0769121136186789
MYO18A	-0.191448692152917	-0.119215291750503
MYO18B	-0.00153198479754907	0.14994550232967
MYO1A	-0.303923541247485	-0.133807304143119
MYO1B	-0.0458417169684775	0.0911011621455502
MYO1C	-0.0410798122065728	0.125286093952206
MYO1D	-0.306706908115359	-0.330440906565949
MYO1E	-0.0334004024144869	0.0282700917224804
MYO1F	0.347619047619048	0.0390858177891742
MYO1G	0.218209255533199	0.0227924535514403
MYO5A	0.234238765928907	0.0921117752297725
MYO5B	-0.00157612340710932	-0.109391505573821
MYO5C	-0.178403755868545	-0.230985863383935
MYO6	-0.163447350771294	-0.148810771389966
MYO7B	-0.163044936284373	-0.126150907789657
MYO9B	0.0818242790073776	0.248519924006801
MYOF	0.118343393695506	0.267693958688849
MYOM2	0.20888665325285	0.237651656940938
NAA10	0.0789067739771965	0.225378349078223
NAA15	-0.000335345405767941	-0.0159126731368195
NAA16	-0.0340710932260228	0.147263191167438
NAA25	-0.113682092555332	-0.00860290798146764
NAA38	-0.0634473507712944	-0.130845705674288
NAA50	-0.00221327967806841	0.196399675846194
NAAA	0.087458081824279	-0.0276973667930605
NACA	-0.0866197183098591	-0.182751075286054
NAE1	-0.0267940979208585	-0.191554113594631
NAGK	0.29570757880617	0.143429634990568
NAMPT	0.193896713615023	-0.098139655768504
NANS	-0.257142857142857	-0.289939637826962
NAP1L1	0.0297116029510396	-0.0558527138360512
NAP1L4	-0.100804828973843	-0.0596091451180772
NAPA	0.113212608987257	-0.106909011648724
NAPG	0.0253856472166331	-0.112372400794841
NAPRT1	-0.0371227364185111	-0.00534889375321143
NARS	0.0567404426559356	-0.255667337357478
NASP	-0.292723004694836	-0.127401992090152
NAT10	-0.182159624413146	-0.106711381355551
NBAS	-0.0979049120164522	-0.101641777088848
NBEAL2	-0.227934272300469	-0.195524180160795
NBN	-0.00305164319248826	0.0184543991586054
NCALD	0.160362173038229	0.0880488401823896
NCAPD2	-0.248021462105969	-0.0374327744609958
NCAPG	-0.167035546613011	-0.0278931251181301
NCBP1	-0.0530181086519115	-0.106172135697951
NCEH1	0.138665325285044	0.103894361860307
NCF1	0.321931589537223	0.0934456331371068
NCF2	0.354929577464789	0.00321996384061284
NCF4	0.18765928906774	0.104452944237955
NCKAP1	0.157209926224011	0.0645566967660074
NCLN	-0.245439302481556	-0.0276173149469947
NCL	-0.0971160295103957	-0.0933632919133942
NCOA5	-0.169450033534541	0.0698096858082562
NCSTN	0.233601609657948	-0.0665117866214213
NDRG1	-0.186384976525822	-0.0112174919112333
NDRG2	-0.242924211938296	-0.217176967827277
NDRG3	0.0189134808853119	-0.0443459809369876
NDUFA10	-0.00553319919517103	0.0943845470378661
NDUFA11	-0.00160965794768612	-0.143784387305018
NDUFA12	0.118879946344735	-0.0685907875294352
NDUFA13	0.101844399731724	0.07827158633226
NDUFA2	0.0972837022132797	-0.000721543305721637
NDUFA4	-0.00137491616364856	0.111425050287055
NDUFA5	-0.00117370892018779	-0.0938870306434971
NDUFA6	0.0845070422535211	-0.0403598346833226
NDUFA7	-0.103688799463447	0.0732653389431895
NDUFA8	-0.0906773977196512	-0.0286567064433545
NDUFA9	0.0373239436619718	-0.0180249666754044
NDUFAB1	-0.074916163648558	0.034121967173931
NDUFAF2	0.0733735747820255	-0.111765413809762
NDUFAF4	0.00117370892018779	-0.0715274295469711
NDUFB10	0.00576794097920858	-0.0839586496293884
NDUFB11	-0.112944332662643	0.0717454210557564
NDUFB3	0.0402079141515761	-0.0224639506146646
NDUFB4	0.0845741113346747	-0.0353845771337999
NDUFB6	0.103789403085178	0.000864850439247524
NDUFB8	0.0159959758551308	-0.253267484705062
NDUFB9	-0.122971160295104	-0.098447246851003
NDUFC2	0.105835010060362	0.0198976263395158
NDUFS1	-0.0432930918846412	-0.151898521975995
NDUFS2	-0.122602280348759	0.0604145008555961
NDUFS3	-0.110194500335345	-0.222492370761284
NDUFS4	0.0802816901408451	0.0693001539966361
NDUFS5	0.000234741784037559	-0.326938879324711
NDUFS6	-0.0151911468812877	0.0675552208607087
NDUFS7	-0.0519785378940308	-0.129866863482263
NDUFS8	-0.043326626425218	0.183642842332809
NDUFV1	-0.144969818913481	-0.0903443245840225
NDUFV2	-0.133232729711603	-0.0387340180596044
NDUFV3	-0.0606975184439973	-0.143427062582526
NEBL	0.0090878604963112	-0.0151524094201544
NEB	0.0837022132796781	0.0022972123264787
NECAP2	0.278537894030852	0.201242217720067
NEDD4	0.044131455399061	0.0722828987296283
NEDD8	0.0440979208584842	0.109151527670574
NEFL	0.0264761040548666	0.120992622401073
NEK10	0.0450686376552537	0.0533333630854491
NEK4	-0.146948356807512	0.158082555196502
NEK9	-0.174077800134138	-0.0137332003288334
NENF	0.0431254191817572	0.16353342567773
NES	0.137961099932931	0.136471101144287
NEXN	0.376894701542589	0.233744543163884
NF2	-0.111703554661301	-0.0691684693264117
NFKB1	0.100067069081154	0.0751347680674298
NFKB2	0.0534540576794098	0.0456254736249681
NFS1	-0.0252850435949027	0.0376260699717278
NFU1	0.0541247484909457	-0.0659632023976311
NFXL1	-0.12541918175721	0.0170176084548787
NGDN	-0.148558014755198	-0.141412617679246
NHLRC2	-0.194701542588866	0.027484090702039
NHP2L1	-0.0879610999329309	-0.13065057008719
NHP2	0.085010060362173	-0.15872430338581
NID1	0.351374916163649	0.165526492287056
NID2	0.216566063044936	0.277102878261981
NIF3L1	0.115861837692824	-0.0772197537718775
NIN	0.0154258886653253	0.109367140104831
NIP7	0.00902079141515761	-0.0331128432221786
NIPSNAP1	-0.0745137491616365	0.0336686787391013
NIPSNAP3A	0.144164989939638	-0.00902124521154169
NIT2	0.0619382964453387	-0.0746143527833669
NLE1	-0.157310529845741	-0.119105285157551
NLN	-0.0994299128101945	0.0680935972783436
NME1-NME2	-0.123775989268947	0.0896278226093039
NME1	0.121395036887995	0.156981764967107
NME3	-0.0422535211267606	0.0445275563208085
NMI	0.0367203219315895	-0.233667140206682
NMT1	0.0783702213279678	0.230553832256291
NNMT	0.39289067739772	0.246856031528195
NNT	-0.137290409121395	-0.174849094567404
NOC2L	-0.114587525150905	0.126067201165027
NOC3L	0.069550637156271	-0.0147302332734679
NOL11	-0.0582830315224681	0.0535372267059732
NOL6	0.0085177733065057	-0.340552553735258
NOL7	0.100536552649229	-0.0357002316928967
NOLC1	-0.202045606975184	-0.118512059964426
NOMO2	0.187156270959088	-0.143865591327925
NONO	0.0320254862508384	0.148374818707584
NOP10	0.128571428571429	0.214761601268116
NOP2	-0.134842387659289	-0.0646719036902648
NOP56	0.014486921529175	-0.0103621730382294
NOP58	-0.11924882629108	0.0347255990256566
NOSIP	0.0466465459423206	0.0939705888008737
NPC2	0.16066398390342	0.0787779195547628
NPEPPS	0.00529845741113347	0.0173716202206711
NPLOC4	0.0347753185781355	0.0185326507951863
NPM1	-0.000301810865191147	-0.0421204423450379
NPM3	0.00888665325285043	-0.0849161856293263
NQO1	-0.135680751173709	-0.137376548921876
NRAS	0.191515761234071	-0.17796894479187
NRBP1	0.168779342723005	0.069269723072971
NRD1	-0.0120724346076459	-0.313645995370815
NSDHL	0.102280348759222	0.104113218435804
NSFL1C	0.0622736418511066	0.0375590003282845
NSF	0.0324279007377599	0.0150742815068501
NSUN2	-0.136317907444668	-0.16209191973975
NT5C2	-0.0753521126760563	-0.127215711398467
NT5C	0.0679409792085848	-0.17017995231811
NT5DC1	-0.195709219567739	-0.141252982243098
NT5E	-0.0274647887323944	0.0937399559998464
NUBP1	0.102783366867874	-0.0925449182393036
NUBP2	-0.0246143527833669	0.107533956096996
NUBPL	-0.153521126760563	0.0756341573340378
NUCB1	0.0639839034205231	-0.15486510507048
NUCB2	0.00137491616364856	-0.295495141373391
NUDCD1	0.0845405767940979	0.102632242094953
NUDCD2	0.0753521126760563	0.268047288608786
NUDC	0.0218980549966465	-0.196581124932503
NUDT16	-0.193594902749832	0.0398037942508334
NUDT19	-0.119953051643192	-0.0949543406895098
NUDT21	-0.0587860496311201	-0.104144135113468
NUDT4	0.000804828973843058	0.0365002161348765
NUDT5	0.000704225352112676	-0.0719252447696228
NUDT9	0.012709590878605	-0.154936356241734
NUFIP2	-0.127028839704896	-0.220657674185406
NUMA1	-0.219382964453387	-0.155957611006911
NUP107	-0.0778672032193159	-0.186943472184949
NUP133	-0.0911804158283031	-0.183988799376011
NUP153	-0.100167672702884	0.00751419434526991
NUP155	-0.11234071093226	0.0159793425503817
NUP160	-0.137491616364856	-0.137367843370518
NUP188	-0.138765928906774	-0.23193071596997
NUP205	-0.0629107981220657	-0.167556736732387
NUP210	-0.0938967136150235	-0.0241450716396114
NUP214	-0.204460093896714	-0.10385908434919
NUP35	-0.0699195171026157	-0.153134118895633
NUP37	0.0168343393695506	-0.0463675883358943
NUP43	-0.167974513749162	-0.083733808957411
NUP50	-0.145003353454058	-0.227850861293774
NUP54	0.0390677397719651	-0.0796150042089218
NUP62	-0.0674379610999329	-0.151195546548684
NUP85	-0.0979543930248155	0.172567893480588
NUP88	-0.0275653923541247	-0.0861376449986708
NUP93	0.00912139503688799	-0.032244001413007
NUP98	-0.151140174379611	-0.129849006974512
NUPL1	-0.0449698189134809	0.285276427864675
NUTF2	-0.014989939637827	0.0232735565186754
NXF1	-0.0539570757880617	-0.0363467908394491
OAS2	0.0427736651060061	0.0524785077183579
OAS3	0.0471495640509725	0.196567653507516
OAT	0.0119047619047619	-0.0272137359819607
OCIAD1	0.0665660630449363	-0.12148192865836
OCIAD2	0.145875251509054	-0.0212275421498251
OGDHL	-0.0637343312287338	-0.0550664856407117
OGDH	0.0140509725016767	0.00888665325285043
OGFR	0.10523138832998	0.0967582588474327
OGN	0.32789685720577	0.0857119130164982
OGT	-0.0728370221327968	-0.102317314521468
OLA1	0.0737089201877934	-0.0556175018254105
OLFM4	0.0310865191146881	0.138533509971016
OPA1	-0.0729040912139504	0.0840725029042211
OPLAH	-0.180851777330651	-0.0486257663395665
OPTN	0.258551307847082	0.00473122695518318
OR2A12	-0.204124145231931	-0.0943621575338609
ORM1	0.0724064659005503	-0.197774491195092
ORM2	0.0264153882112757	-0.184656430037437
OS9	0.037625754527163	0.127626976988841
OSBP2	-0.0660630449362844	0.0251538579366185
OSBPL8	0.124983232729712	0.0564359462547825
OSBP	-0.173809523809524	-0.212109525675787
OSGEP	-0.053420523138833	0.000772415534315093
OSTC	0.0671361502347418	0.05233591601766
OSTF1	0.144232059020791	0.132279213285082
OTUB1	-0.00422535211267606	-0.15048751247605
OTUD7B	-0.0964453386988598	0.188692556341035
OVCA2	0.0639503688799463	-0.0162574375949756
OXA1L	-0.149262240107311	-0.0447060404047041
OXCT1	-0.263380281690141	-0.334895497123583
OXSM	-0.286653252850436	-0.125179391144168
OXSR1	-0.0787391012743125	0.170057932429687
P4HA1	-0.0321596244131455	0.0873917454067047
P4HA2	0.082729711602951	0.397854551733121
P4HB	-0.0982226693494299	-0.147940704309576
PA2G4	-0.0976861167002012	-0.0717651201495944
PABPC1L	-0.0154258886653253	0.00457754154225217
PABPC1	-0.036317907444668	-0.0863543378868498
PABPC3	-0.107612340710932	-0.0693188011508246
PABPC4	0.0177733065057009	-0.286720321931589
PABPN1	-0.426123407109323	-0.335015936288986
PACS1	0.141348088531187	0.253510400273867
PACSIN2	0.00751173708920188	-0.203482766777038
PADI2	-0.0549295774647887	-0.0696983464604545
PADI4	0.352953626034911	0.0686897531206008
PAF1	0.0503018108651911	-0.190396364805697
PAFAH1B1	0.171495640509725	0.107600986101232
PAFAH1B2	0.0972166331321261	-0.0533561380355495
PAFAH1B3	-0.149396378269618	-0.176532750544729
PAG1	-0.134875922199866	0.0918383213461217
PAICS	-0.223574782025486	0.018242790073776
PAIP1	0.116264252179745	-0.0617579986633017
PAK1	-0.107780013413816	0.0553324558407762
PAK2	-0.0102951039570758	0.00144205778474458
PALLD	0.218779342723005	0.102938587388706
PANK4	-0.0449362843729041	0.0011299242951587
PAPOLA	-0.0594902749832327	-0.178118032848443
PAPSS1	0.0719986586183769	-0.254659479113545
PAPSS2	-0.248256203890007	-0.19925048423013
PARK7	0.168142186452046	0.0895036887994634
PARN	-0.147250167672703	-0.133357040865548
PARP10	-0.0457411133467471	-0.00384360590581425
PARP14	-0.0211938296445339	-0.0550161812993834
PARP1	-0.0164989939637827	-0.134239891351895
PARP4	0.0528504359490275	0.0386321146233783
PARP9	0.0877263581488934	-0.0536771039519066
PARVA	0.29822266934943	0.160582840110436
PARVB	0.120892018779343	0.0552192506342655
PATL1	-0.19289067739772	0.0294014066929895
PAWR	-0.127531857813548	-0.00594019709130277
PBLD	0.0495975855130785	-0.00163992392956588
PBRM1	-0.213044936284373	-0.244673743450077
PBXIP1	0.162173038229376	0.14852514649642
PCBD1	-0.0503688799463447	-0.121321653981682
PCBP1	0.10439302481556	-0.0972198934112534
PCBP2	-0.0490610328638498	-0.121786810355813
PCBP3	0.285010060362173	-0.0448871115277335
PCCA	0.0835680751173709	-0.0708932074748797
PCCB	0.0347082494969819	0.0281038299646195
PCDHAC2	0.0838550225056232	0.154660278563381
PCK1	-0.0738430583501006	-0.0826507257885471
PCK2	-0.169919517102616	-0.0999346065634539
PCM1	-0.0891012743125419	-0.109374477472932
PCMT1	0.120489604292421	0.0856790695747364
PCNA	0.145305164319249	0.0388839517819882
PCNP	0.108819584171697	-0.0575131836160351
PCNXL2	-0.0775989268947015	-0.178192771244683
PCOLCE	0.460060362173038	0.263775497110379
PCYOX1	0.0370556673373575	-0.075958918532471
PCYT1A	0.344097920858484	0.121376766985218
PCYT2	-0.137927565392354	-0.151441464682346
PC	0.00278336686787391	0.0319522302338211
PDAP1	0.149094567404427	-0.090141537054736
PDCD10	0.188765928906774	0.319561353679143
